Id,date,company_code,company,yesterday_price,open,last,close,low,high,qty_traded,num_trades,value,next_day_ret
17716,2018-11-14,774001,ATELIER MEUBLE INT,4.04,4.04,4.05,4.05,3.92,4.05,20764,24,82302.78,-142.12882098868172
17717,2018-11-14,470010,ATL,2.8,2.8,2.8,2.8,2.8,2.8,800,1,2240.0,-18.67203086522551
17718,2018-11-14,160015,ATTIJARI BANK,42.09,42.09,42.4,42.4,41.79,42.4,6393,34,267523.58,-87.06825728031941
17719,2018-11-14,661001,ATTIJARI LEASING,17.44,17.49,17.49,17.49,17.49,17.49,17,2,297.33,-18.67203086522551
17720,2018-11-14,190060,BH,14.95,14.7,14.6,14.6,14.56,14.8,10197,57,149511.58,-66.6172363446782
17721,2018-11-14,180045,BIAT,121.5,121.5,121.0,121.0,120.0,121.5,1045,22,125942.7,-266.60591516274644
17722,2018-11-14,310060,BNA,14.93,14.85,15.3,15.3,14.78,15.51,18238,68,274716.22,308.1253547556906
17723,2018-11-14,220005,BT,7.75,7.73,7.8,7.8,7.73,7.8,4652,17,35999.72,-18.67203086522551
17724,2018-11-14,759001,CELLCOM,1.33,1.3,1.3,1.3,1.3,1.3,236,3,306.8,-18.67203086522551
17725,2018-11-14,420085,CIL,14.6,0.0,0.0,14.6,0.0,0.0,0,0,,-18.67203086522551
17726,2018-11-14,755001,CITY CARS,11.0,11.0,11.1,11.1,11.0,11.1,11679,27,128644.0,-18.67203086522551
17727,2018-11-14,767001,DELICE HOLDING,14.25,14.24,14.24,14.24,14.24,14.24,16,2,227.84,-46.76191850567557
17728,2018-11-14,665001,ELECTROSTAR,1.45,1.42,1.53,1.53,1.42,1.53,1098,13,1659.74,242.7658776315078
17729,2018-11-14,741001,ENNAKL AUTOMOBILES,11.5,11.5,11.5,11.5,11.4,11.5,1780,12,20382.8,-18.67203086522551
17730,2018-11-14,721001,ESSOUKNA,2.49,2.56,2.56,2.56,2.56,2.56,5,1,12.8,-18.67203086522551
17731,2018-11-14,757001,EURO-CYCLES,19.98,19.79,19.8,19.8,19.4,19.98,2869,39,56563.64,-220.69223288542884
17732,2018-11-14,713001,GIF-FILTER,1.02,1.02,1.03,1.03,0.99,1.03,6715,41,6725.88,-212.8467881467788
17733,2018-11-14,731013,HANNIBAL LEASE,7.77,0.0,0.0,7.77,0.0,0.0,0,0,,-18.67203086522551
17734,2018-11-14,644001,MAGASIN GENERAL,39.5,0.0,0.0,39.5,0.0,0.0,0,0,,-18.67203086522551
17735,2018-11-14,100010,MONOPRIX,7.98,7.98,7.99,7.99,7.98,8.06,2016,6,16142.76,-43.703319976615695
17736,2018-11-14,762001,MPBS,3.04,3.08,3.13,3.13,3.02,3.13,4882,27,14850.17,141.07237808046236
17737,2018-11-14,753001,ONE TECH HOLDING,15.99,15.95,15.95,15.95,15.8,16.0,4635,24,73826.17,-112.71591801256031
17738,2018-11-14,570001,POULINA GP HOLDING,12.75,12.76,12.4,12.4,12.4,12.76,526980,6,5882007.6,271.65054977993594
17739,2018-11-14,761001,SAH,11.7,11.7,11.7,11.7,11.65,12.03,5975,29,70057.61,58.25104605785114
17740,2018-11-14,110025,SFBT,23.5,23.45,23.59,23.59,23.3,23.6,14567,57,341421.45,-18.67203086522551
17741,2018-11-14,659001,SIAME,2.28,2.22,2.29,2.29,2.22,2.29,450,2,999.77,-18.67203086522551
17742,2018-11-14,400005,SIMPAR,27.0,27.0,27.0,27.0,27.0,27.0,300,2,8100.0,281.3279691347748
17743,2018-11-14,718001,SITS,1.87,0.0,0.0,1.87,0.0,0.0,0,0,,195.23171245028115
17744,2018-11-14,678001,SOMOCER,1.13,1.14,1.15,1.15,1.13,1.15,77980,128,88750.76,242.1975343521665
17745,2018-11-14,729001,SOPAT,1.67,1.74,1.74,1.77,1.74,1.74,1758,17,3058.92,546.2997205472053
17746,2018-11-14,653001,SOTETEL,3.29,3.29,3.29,3.29,3.2,3.29,1608,19,5183.87,11.72310591288861
17747,2018-11-14,763001,SOTIPAPIER,4.33,4.32,4.35,4.35,4.29,4.35,6312,30,27249.92,-64.649042359477
17748,2018-11-14,666001,SOTRAPIL,16.08,16.01,15.6,15.6,15.6,16.01,214,15,3378.88,-18.67203086522551
17749,2018-11-14,658001,SOTUMAG,2.58,2.64,2.62,2.62,2.57,2.64,830,10,2163.56,-18.67203086522551
17750,2018-11-14,656001,SOTUVER,8.15,8.1,8.1,8.1,8.1,8.1,2399,8,19431.9,-18.67203086522551
17751,2018-11-14,606001,STAR,134.0,132.0,132.0,132.0,132.0,132.0,50,2,6600.0,-18.67203086522551
17752,2018-11-14,260095,STB,3.98,4.01,4.04,4.04,4.0,4.2,61514,105,250389.73,327.8626226001213
17753,2018-11-14,744001,TELNET HOLDING,9.13,9.18,9.13,9.13,9.0,9.18,4875,49,44102.33,3.233774173108106
17754,2018-11-14,727001,TPR,4.89,4.8,4.87,4.87,4.8,4.87,968,11,4649.74,-39.20591176871602
17755,2018-11-14,738001,TUNIS RE,7.2,7.35,7.35,7.35,7.18,7.35,390,6,2801.9,-86.69924174957933
17756,2018-11-14,120040,TUNISAIR,0.6,0.6,0.61,0.61,0.59,0.61,38041,72,22553.07,473.13124782329965
17757,2018-11-14,769001,UADH,1.86,1.86,1.84,1.84,1.81,1.88,23560,77,43426.96,361.7627517434685
17758,2018-11-14,390010,UIB,25.4,25.22,25.22,25.22,24.99,25.39,12107,52,302775.0,-105.90438613881759
17759,2018-11-14,772001,UNIMED,8.14,0.0,0.0,8.14,0.0,0.0,0,0,,-43.24205543525195
17760,2018-11-14,720001,WIFACK INT BANK,6.77,0.0,0.0,6.77,0.0,0.0,0,0,,-18.67203086522551
17761,2018-11-14,230035,AIR LIQUDE TSIE,81.02,81.0,81.0,81.0,81.0,81.0,32,5,2592.0,-81.63499382818907
17762,2018-11-14,380070,ALKIMIA,41.45,42.69,42.69,42.69,42.69,42.69,1281,8,54685.89,405.3148513085869
17763,2018-11-14,300045,ASTREE,34.0,0.0,0.0,34.0,0.0,0.0,0,0,,-18.67203086522551
17764,2018-11-14,758001,BEST LEASE,1.85,0.0,0.0,1.85,0.0,0.0,0,0,,-18.67203086522551
17765,2018-11-14,130055,BTE (ADP),12.24,12.59,12.6,12.6,12.59,12.6,119,2,1499.3,-18.67203086522551
17766,2018-11-14,735001,CIMENTS DE BIZERTE,1.42,1.46,1.5,1.5,1.46,1.5,7659,24,11454.38,381.32796913477483
17767,2018-11-14,330090,ELBENE INDUSTRIE,2.93,0.0,0.0,2.93,0.0,0.0,0,0,,-18.67203086522551
17768,2018-11-14,320075,ICF,138.01,138.4,140.96,140.96,138.4,140.96,659,23,92196.62,260.8398874094631
17769,2018-11-14,672004,MODERN LEASING,3.24,0.0,0.0,3.24,0.0,0.0,0,0,,-18.67203086522551
17770,2018-11-14,250065,PLAC. TSIE-SICAF,41.0,0.0,0.0,41.0,0.0,0.0,0,0,,-18.67203086522551
17771,2018-11-14,667001,SIPHAT,2.69,2.64,2.64,2.64,2.64,2.64,250,1,660.0,-18.67203086522551
17772,2018-11-14,140070,SPDIT - SICAF,9.45,9.45,9.45,9.45,9.45,9.45,742,3,7011.9,-18.67203086522551
17773,2018-11-14,664001,STEQ,9.07,0.0,0.0,9.07,0.0,0.0,0,0,,-18.67203086522551
17774,2018-11-14,410020,TUNINVEST-SICAR,6.4,0.0,0.0,6.4,0.0,0.0,0,0,,-18.67203086522551
17775,2018-11-14,240050,UBCI,23.91,0.0,0.0,23.91,0.0,0.0,0,0,,-18.67203086522551
17776,2018-11-14,768001,ASS MULTI ITTIHAD,5.91,6.05,6.05,6.05,6.05,6.05,573,17,3466.65,-35.20095648505972
17777,2018-11-14,430030,SITEX,5.48,5.48,5.48,5.72,5.48,5.48,330,1,1808.4,-18.67203086522551
17778,2018-11-14,617001,STE TUN. DU SUCRE,12.58,0.0,0.0,12.02,0.0,0.0,0,0,,-467.9232787853582
17779,2018-11-14,150085,AMS,0.85,0.86,0.86,0.86,0.84,0.86,424,7,359.24,-18.67203086522551
17780,2018-11-14,740001,CARTHAGE CEMENT,1.81,0.0,0.0,1.89,0.0,0.0,0,0,,563.3385511453581
17781,2018-11-14,764001,CEREALIS,4.59,4.59,4.71,4.71,4.59,4.71,1784,10,8242.74,342.262151725008
17782,2018-11-14,749001,HEXABYTE,5.98,5.98,5.99,5.99,5.98,5.99,514,7,3078.5,-18.67203086522551
17783,2018-11-14,751001,LAND OR,9.18,9.1,9.1,9.1,9.0,9.19,13157,33,119812.09,69.24005704686209
17784,2018-11-14,754001,NEW BODY LINE,4.88,4.74,4.88,4.88,4.74,4.88,132,4,633.5,-80.14744070129143
17785,2018-11-14,770001,OFFICEPLAST,2.79,2.74,2.79,2.79,2.74,2.79,4456,13,12226.84,-197.88350039927516
17786,2018-11-14,734001,SERVICOM,1.79,1.84,1.89,1.89,1.82,1.89,359311,192,667017.79,563.3385511453581
17787,2018-11-14,765001,TAWASOL GP HOLDING,0.38,0.38,0.39,0.39,0.38,0.39,580,2,220.6,-275.08228727548214
17788,2018-11-14,750001,AETECH,0.41,0.42,0.42,0.42,0.42,0.42,797,2,334.74,-256.76726896046387
17789,2018-11-14,766001,MAGHREB INTERN PUB,0.61,0.0,0.0,0.61,0.0,0.0,0,0,,-18.67203086522551
17790,2018-11-14,773001,SANIMED,2.02,2.08,2.14,2.14,2.08,2.14,87,4,185.88,401.88871679832425
17791,2018-11-14,760001,SOTEMAIL,1.65,1.67,1.67,1.67,1.67,1.67,4103,11,6852.01,400.48964578148104
17792,2018-11-14,503001,STIP,1.37,1.31,1.31,1.31,1.31,1.31,18,1,23.58,-18.67203086522551
17793,2018-11-15,725001,ADWYA,4.7,4.7,4.7,4.7,4.7,4.7,6949,10,32660.3,-54.218616131405106
17794,2018-11-15,340005,AMEN BANK,27.0,26.9,26.88,26.88,26.6,26.9,830,6,22106.6,-78.62971035632826
17795,2018-11-15,730001,ARTES,6.23,6.22,6.25,6.25,6.22,6.26,5825,11,36300.25,-11.665424642042233
17796,2018-11-15,714001,ASSAD,7.27,7.59,7.5,7.5,7.32,7.59,13600,43,100909.32,-11.665424642042233
17797,2018-11-15,360035,ATB,3.68,3.68,3.7,3.7,3.68,3.7,5887,16,21682.06,-65.71947869609684
17798,2018-11-15,774001,ATELIER MEUBLE INT,4.05,3.95,4.0,4.0,3.93,4.0,13057,37,51500.86,288.33457535795804
17799,2018-11-15,470010,ATL,2.8,2.8,2.8,2.8,2.8,2.8,2598,15,7274.4,-190.23685321347017
17800,2018-11-15,160015,ATTIJARI BANK,42.4,42.0,42.11,42.11,42.0,42.4,2312,35,97256.64,9.707170940955745
17801,2018-11-15,661001,ATTIJARI LEASING,17.49,0.0,0.0,17.49,0.0,0.0,0,0,,-291.82551612288773
17802,2018-11-15,190060,BH,14.6,14.6,14.53,14.53,14.2,14.6,6816,46,97871.08,-135.54704886778234
17803,2018-11-15,180045,BIAT,121.0,120.99,118.0,118.0,117.37,120.99,2434,70,289330.66,149.3515245105015
17804,2018-11-15,310060,BNA,15.3,15.69,15.8,15.8,15.69,15.95,18250,66,288454.02,-43.310994262295566
17805,2018-11-15,220005,BT,7.8,7.8,7.8,7.8,7.78,7.8,7259,14,56520.2,-11.665424642042233
17806,2018-11-15,759001,CELLCOM,1.3,1.27,1.3,1.3,1.27,1.3,3308,30,4260.56,-11.665424642042233
17807,2018-11-15,420085,CIL,14.6,0.0,0.0,14.6,0.0,0.0,0,0,,-11.665424642042233
17808,2018-11-15,755001,CITY CARS,11.1,11.0,11.1,11.1,11.0,11.1,667,4,7398.5,-11.665424642042233
17809,2018-11-15,767001,DELICE HOLDING,14.24,14.2,14.2,14.2,14.2,14.2,1010,6,14342.0,150.30640634387416
17810,2018-11-15,665001,ELECTROSTAR,1.53,1.57,1.57,1.57,1.54,1.57,4773,35,7486.81,52.02884287388132
17811,2018-11-15,741001,ENNAKL AUTOMOBILES,11.5,11.4,11.5,11.5,11.4,11.5,785,9,8972.0,-11.665424642042233
17812,2018-11-15,721001,ESSOUKNA,2.56,2.56,2.56,2.56,2.56,2.56,310,3,793.6,-11.665424642042233
17813,2018-11-15,757001,EURO-CYCLES,19.8,19.89,19.4,19.4,19.4,19.89,2841,56,55282.71,-217.85099165235079
17814,2018-11-15,713001,GIF-FILTER,1.03,1.03,1.01,1.01,1.01,1.03,12058,56,12212.42,-11.665424642042233
17815,2018-11-15,731013,HANNIBAL LEASE,7.77,0.0,0.0,7.77,0.0,0.0,0,0,,-37.40545038206755
17816,2018-11-15,644001,MAGASIN GENERAL,39.5,0.0,0.0,39.5,0.0,0.0,0,0,,-11.665424642042233
17817,2018-11-15,100010,MONOPRIX,7.99,7.98,7.97,7.97,7.97,7.98,82,5,653.93,-11.665424642042233
17818,2018-11-15,762001,MPBS,3.13,3.18,3.18,3.18,3.05,3.18,428,7,1310.21,114.12073887997032
17819,2018-11-15,753001,ONE TECH HOLDING,15.95,15.95,15.8,15.8,15.8,15.95,6909,25,109940.92,-87.61479173065024
17820,2018-11-15,570001,POULINA GP HOLDING,12.4,12.45,12.76,12.76,12.38,12.76,395,10,4939.98,-58.68736821571075
17821,2018-11-15,761001,SAH,11.7,11.8,11.79,11.79,11.73,11.8,2742,26,32299.37,-3.183660435086555
17822,2018-11-15,110025,SFBT,23.59,23.6,23.59,23.59,23.43,23.6,4036,24,95188.88,-49.81718386205092
17823,2018-11-15,659001,SIAME,2.29,0.0,0.0,2.29,0.0,0.0,0,0,,-11.665424642042233
17824,2018-11-15,400005,SIMPAR,27.0,27.81,27.81,27.81,27.81,27.81,2,1,55.62,-266.96927217889856
17825,2018-11-15,718001,SITS,1.87,1.92,1.91,1.91,1.91,1.92,2,2,3.83,93.04661724277352
17826,2018-11-15,678001,SOMOCER,1.15,1.17,1.18,1.18,1.14,1.19,75025,148,87328.84,-96.41118735390641
17827,2018-11-15,729001,SOPAT,1.77,1.77,1.87,1.87,1.77,1.87,61511,130,113115.95,148.7623828445872
17828,2018-11-15,653001,SOTETEL,3.29,3.29,3.3,3.3,3.2,3.38,26493,82,85178.97,139.84972687310915
17829,2018-11-15,763001,SOTIPAPIER,4.35,4.46,4.33,4.33,4.33,4.46,262,6,1136.69,-34.76011286375091
17830,2018-11-15,666001,SOTRAPIL,15.6,15.59,15.6,15.6,15.59,15.6,1827,7,28484.95,103.71919074257275
17831,2018-11-15,658001,SOTUMAG,2.62,2.62,2.62,2.62,2.55,2.62,1165,9,3014.4,-278.8409971611272
17832,2018-11-15,656001,SOTUVER,8.1,8.15,8.1,8.1,8.1,8.15,6026,19,49086.62,-11.665424642042233
17833,2018-11-15,606001,STAR,132.0,133.8,132.0,132.0,132.0,133.99,1257,11,167913.38,101.21336323674734
17834,2018-11-15,260095,STB,4.04,4.17,4.18,4.18,4.03,4.18,118478,111,488307.84,275.4159150708757
17835,2018-11-15,744001,TELNET HOLDING,9.13,9.18,9.15,9.15,9.02,9.19,4785,27,43688.64,-11.665424642042233
17836,2018-11-15,727001,TPR,4.87,4.87,4.86,4.86,4.81,4.88,4101,19,19970.86,-217.4267415144715
17837,2018-11-15,738001,TUNIS RE,7.35,7.21,7.3,7.3,7.2,7.3,1316,8,9479.3,-93.8572054639597
17838,2018-11-15,120040,TUNISAIR,0.61,0.6,0.64,0.64,0.6,0.64,128098,110,80972.12,457.08457535795776
17839,2018-11-15,769001,UADH,1.84,1.87,1.91,1.91,1.82,1.91,31498,82,58294.88,-168.73348746926698
17840,2018-11-15,390010,UIB,25.22,25.38,25.0,25.0,25.0,25.38,10282,62,258641.0,-11.665424642042233
17841,2018-11-15,772001,UNIMED,8.14,8.02,8.12,8.12,8.02,8.12,1035,5,8300.8,-110.18759212972684
17842,2018-11-15,720001,WIFACK INT BANK,6.77,0.0,0.0,6.77,0.0,0.0,0,0,,-26.43647338650301
17843,2018-11-15,230035,AIR LIQUDE TSIE,81.0,80.51,80.49,80.49,80.49,80.51,102,18,8210.62,-11.665424642042233
17844,2018-11-15,380070,ALKIMIA,42.69,43.97,44.5,44.5,43.97,44.5,880,8,39005.77,-11.665424642042233
17845,2018-11-15,300045,ASTREE,34.0,0.0,0.0,34.0,0.0,0.0,0,0,,-11.665424642042233
17846,2018-11-15,758001,BEST LEASE,1.85,0.0,0.0,1.85,0.0,0.0,0,0,,-11.665424642042233
17847,2018-11-15,130055,BTE (ADP),12.6,0.0,0.0,12.6,0.0,0.0,0,0,,-456.1098690864873
17848,2018-11-15,735001,CIMENTS DE BIZERTE,1.5,1.52,1.56,1.56,1.52,1.56,15444,19,23718.21,52.43713946052164
17849,2018-11-15,330090,ELBENE INDUSTRIE,2.93,0.0,0.0,2.93,0.0,0.0,0,0,,-11.665424642042233
17850,2018-11-15,320075,ICF,140.96,144.9,144.9,144.9,142.2,144.9,1685,51,243006.3,596.3400964069576
17851,2018-11-15,672004,MODERN LEASING,3.24,3.24,3.24,3.24,3.24,3.24,15180,3,49183.2,80.92716795055077
17852,2018-11-15,250065,PLAC. TSIE-SICAF,41.0,0.0,0.0,41.0,0.0,0.0,0,0,,-11.665424642042233
17853,2018-11-15,667001,SIPHAT,2.64,2.64,2.64,2.64,2.64,2.64,684,3,1805.76,-49.54421252083119
17854,2018-11-15,140070,SPDIT - SICAF,9.45,9.45,9.45,9.45,9.45,9.45,155,3,1464.75,-11.665424642042233
17855,2018-11-15,664001,STEQ,9.07,0.0,0.0,9.07,0.0,0.0,0,0,,-11.665424642042233
17856,2018-11-15,410020,TUNINVEST-SICAR,6.4,0.0,0.0,6.4,0.0,0.0,0,0,,-11.665424642042233
17857,2018-11-15,240050,UBCI,23.91,0.0,0.0,23.91,0.0,0.0,0,0,,-57.67127993271504
17858,2018-11-15,768001,ASS MULTI ITTIHAD,6.05,6.05,6.04,6.04,6.04,6.05,5978,32,36129.97,-94.44688159568449
17859,2018-11-15,430030,SITEX,5.72,5.72,5.72,5.72,5.72,5.72,25,1,143.0,-11.665424642042233
17860,2018-11-15,617001,STE TUN. DU SUCRE,12.02,0.0,0.0,11.48,0.0,0.0,0,0,,-455.9162957221818
17861,2018-11-15,150085,AMS,0.86,0.83,0.86,0.86,0.83,0.86,4783,31,3983.81,220.8927148928419
17862,2018-11-15,740001,CARTHAGE CEMENT,1.89,1.88,2.0,2.0,1.83,2.0,1841718,906,3596649.46,-11.665424642042233
17863,2018-11-15,764001,CEREALIS,4.71,4.67,4.81,4.88,4.67,4.88,5687,16,26859.35,234.23621470221923
17864,2018-11-15,749001,HEXABYTE,5.99,5.99,5.99,5.99,5.99,5.99,20,1,119.8,-11.665424642042233
17865,2018-11-15,751001,LAND OR,9.1,9.1,9.18,9.18,9.1,9.18,4616,20,42042.6,-207.74385601459056
17866,2018-11-15,754001,NEW BODY LINE,4.88,4.75,4.85,4.85,4.75,4.85,493,6,2385.75,-11.665424642042233
17867,2018-11-15,770001,OFFICEPLAST,2.79,2.79,2.74,2.74,2.74,2.79,547,3,1499.28,-121.15447573693316
17868,2018-11-15,734001,SERVICOM,1.89,1.97,1.97,2.0,1.9,1.97,107463,78,211294.9,438.3345753579571
17869,2018-11-15,765001,TAWASOL GP HOLDING,0.39,0.0,0.0,0.38,0.0,0.0,0,0,,251.4924700948007
17870,2018-11-15,750001,AETECH,0.42,0.41,0.41,0.41,0.41,0.41,982,6,402.62,-11.665424642042233
17871,2018-11-15,766001,MAGHREB INTERN PUB,0.61,0.0,0.0,0.61,0.0,0.0,0,0,,-11.665424642042233
17872,2018-11-15,773001,SANIMED,2.14,2.2,2.23,2.23,2.2,2.23,6260,17,13944.8,-146.1945726241043
17873,2018-11-15,760001,SOTEMAIL,1.67,1.7,1.74,1.74,1.7,1.74,201,2,346.14,390.63342593267157
17874,2018-11-15,503001,STIP,1.31,1.31,1.31,1.31,1.31,1.31,250,2,327.5,-11.665424642042233
17875,2018-11-16,725001,ADWYA,4.7,4.61,4.68,4.68,4.61,4.69,7922,14,37130.14,-181.76952094613452
17876,2018-11-16,340005,AMEN BANK,26.88,26.89,26.7,26.7,26.4,26.89,5321,14,141298.8,26.623833514636264
17877,2018-11-16,730001,ARTES,6.25,6.23,6.25,6.25,6.23,6.26,5950,14,37110.0,69.17064999403699
17878,2018-11-16,714001,ASSAD,7.5,7.45,7.5,7.5,7.36,7.52,3705,19,27366.45,95.83731666070294
17879,2018-11-16,360035,ATB,3.7,3.69,3.68,3.68,3.68,3.7,10990,10,40463.9,43.51847608099257
17880,2018-11-16,774001,ATELIER MEUBLE INT,4.0,3.91,4.12,4.12,3.91,4.12,12613,49,50759.72,-302.091485928293
17881,2018-11-16,470010,ATL,2.8,2.77,2.75,2.75,2.75,2.8,2106,15,5835.91,61.89792272131012
17882,2018-11-16,160015,ATTIJARI BANK,42.11,41.1,42.2,42.2,41.0,42.2,4357,47,179269.92,-13.199018252409989
17883,2018-11-16,661001,ATTIJARI LEASING,17.49,17.0,17.0,17.0,17.0,17.0,54,4,918.0,253.87653234697717
17884,2018-11-16,190060,BH,14.53,14.69,14.35,14.35,14.25,14.69,7397,51,106780.21,-80.51576115578828
17885,2018-11-16,180045,BIAT,118.0,118.0,119.9,119.9,117.0,121.0,3909,49,459903.75,-2.489066436321963
17886,2018-11-16,310060,BNA,15.8,15.9,15.75,15.75,15.7,16.0,32397,102,513329.67,147.9008087241951
17887,2018-11-16,220005,BT,7.8,7.8,7.8,7.8,7.78,7.8,3423,21,26684.26,-10.829350005963079
17888,2018-11-16,759001,CELLCOM,1.3,1.27,1.3,1.3,1.24,1.3,3697,42,4598.99,373.7860346094224
17889,2018-11-16,420085,CIL,14.6,0.0,0.0,14.6,0.0,0.0,0,0,,-10.829350005963079
17890,2018-11-16,755001,CITY CARS,11.1,11.05,11.1,11.1,11.05,11.1,1924,6,21285.2,-10.829350005963079
17891,2018-11-16,767001,DELICE HOLDING,14.2,14.18,14.43,14.43,14.18,14.5,30024,7,433251.77,-17.759356935970196
17892,2018-11-16,665001,ELECTROSTAR,1.57,1.57,1.58,1.58,1.57,1.61,3412,15,5415.19,432.20862467757917
17893,2018-11-16,741001,ENNAKL AUTOMOBILES,11.5,11.5,11.5,11.5,11.4,11.5,1400,7,16048.0,-10.829350005963079
17894,2018-11-16,721001,ESSOUKNA,2.56,2.49,2.56,2.56,2.49,2.56,1084,7,2739.76,-10.829350005963079
17895,2018-11-16,757001,EURO-CYCLES,19.4,19.4,19.0,19.0,19.0,19.4,2236,43,43018.51,-10.829350005963079
17896,2018-11-16,713001,GIF-FILTER,1.01,1.03,1.01,1.01,1.0,1.03,15874,27,15968.32,-109.83925099606218
17897,2018-11-16,731013,HANNIBAL LEASE,7.77,7.75,7.75,7.75,7.75,7.75,4,2,31.0,-10.829350005963079
17898,2018-11-16,644001,MAGASIN GENERAL,39.5,0.0,0.0,39.5,0.0,0.0,0,0,,-10.829350005963079
17899,2018-11-16,100010,MONOPRIX,7.97,7.86,7.97,7.97,7.86,7.97,505,9,3998.44,-35.923452891784
17900,2018-11-16,762001,MPBS,3.18,3.09,3.22,3.22,3.09,3.22,3599,14,11451.17,-10.829350005963079
17901,2018-11-16,753001,ONE TECH HOLDING,15.8,15.8,15.68,15.68,15.68,15.94,2999,32,47316.24,-36.33955408759548
17902,2018-11-16,570001,POULINA GP HOLDING,12.76,12.7,12.7,12.7,12.7,12.7,85,1,1079.5,-10.829350005963079
17903,2018-11-16,761001,SAH,11.79,12.0,11.8,11.8,11.79,12.09,6121,53,72625.02,-10.829350005963079
17904,2018-11-16,110025,SFBT,23.59,23.59,23.5,23.5,23.45,23.6,12461,39,293300.5,27.46852233446173
17905,2018-11-16,659001,SIAME,2.29,2.28,2.29,2.29,2.28,2.29,2250,2,5130.25,-98.165594547448
17906,2018-11-16,400005,SIMPAR,27.81,27.1,27.1,27.1,27.1,27.1,1000,3,27100.0,-10.829350005963079
17907,2018-11-16,718001,SITS,1.91,1.93,1.93,1.93,1.93,1.93,100,2,193.0,-62.642821508553936
17908,2018-11-16,678001,SOMOCER,1.18,1.19,1.17,1.17,1.16,1.22,106778,172,127659.03,74.64073546412209
17909,2018-11-16,729001,SOPAT,1.87,1.95,1.9,1.9,1.85,1.95,39240,107,76074.57,-431.8819815849095
17910,2018-11-16,653001,SOTETEL,3.3,3.23,3.35,3.35,3.21,3.4,39728,178,131833.72,-309.33681269253
17911,2018-11-16,763001,SOTIPAPIER,4.33,4.29,4.32,4.32,4.29,4.33,7357,26,31566.14,-196.01453519114798
17912,2018-11-16,666001,SOTRAPIL,15.6,15.6,15.78,15.78,15.6,15.98,9226,56,144604.84,287.01602388503835
17913,2018-11-16,658001,SOTUMAG,2.62,2.61,2.59,2.55,2.55,2.62,17683,20,45474.06,185.24908136658746
17914,2018-11-16,656001,SOTUVER,8.1,8.1,8.1,8.1,8.02,8.1,10208,33,82514.95,-35.520708030654106
17915,2018-11-16,606001,STAR,132.0,132.0,133.49,133.49,128.6,133.5,1768,10,235689.06,64.83174820363979
17916,2018-11-16,260095,STB,4.18,4.2,4.3,4.3,4.19,4.32,123253,210,523383.6,-34.085163959450824
17917,2018-11-16,744001,TELNET HOLDING,9.15,9.04,9.15,9.15,9.04,9.16,23602,54,215767.76,-32.687273503230195
17918,2018-11-16,727001,TPR,4.86,4.82,4.76,4.76,4.75,4.86,8752,39,42050.77,-136.87977017402986
17919,2018-11-16,738001,TUNIS RE,7.3,7.11,7.24,7.24,7.1,7.25,3345,29,23755.2,-300.8845986247477
17920,2018-11-16,120040,TUNISAIR,0.64,0.65,0.67,0.67,0.65,0.67,195484,138,129758.76,436.93184402388675
17921,2018-11-16,769001,UADH,1.91,1.91,1.88,1.88,1.85,1.91,14930,70,27928.44,-117.21232872936582
17922,2018-11-16,390010,UIB,25.0,25.0,25.0,25.0,24.85,25.0,1166,13,29050.1,-10.829350005963079
17923,2018-11-16,772001,UNIMED,8.12,8.04,8.04,8.04,8.04,8.04,1186,2,9535.44,63.79751566568004
17924,2018-11-16,720001,WIFACK INT BANK,6.77,6.76,6.76,6.76,6.76,6.76,450,1,3042.0,3.9635494023215756
17925,2018-11-16,230035,AIR LIQUDE TSIE,80.49,80.49,80.49,80.49,80.49,80.49,66,15,5312.34,-10.829350005963079
17926,2018-11-16,380070,ALKIMIA,44.5,0.0,0.0,44.5,0.0,0.0,0,0,,-10.829350005963079
17927,2018-11-16,300045,ASTREE,34.0,0.0,0.0,34.0,0.0,0.0,0,0,,-10.829350005963079
17928,2018-11-16,758001,BEST LEASE,1.85,0.0,0.0,1.85,0.0,0.0,0,0,,-10.829350005963079
17929,2018-11-16,130055,BTE (ADP),12.6,12.04,12.04,12.04,12.04,12.04,2090,17,25163.6,-309.832672265099
17930,2018-11-16,735001,CIMENTS DE BIZERTE,1.56,1.55,1.57,1.57,1.55,1.57,12300,11,19189.0,180.25345254180758
17931,2018-11-16,330090,ELBENE INDUSTRIE,2.93,0.0,0.0,2.93,0.0,0.0,0,0,,-10.829350005963079
17932,2018-11-16,320075,ICF,144.9,149.24,153.71,153.71,149.24,153.71,2364,52,360549.87,398.3828027492242
17933,2018-11-16,672004,MODERN LEASING,3.24,3.27,3.27,3.27,3.27,3.27,182,1,595.14,-10.829350005963079
17934,2018-11-16,250065,PLAC. TSIE-SICAF,41.0,0.0,0.0,41.0,0.0,0.0,0,0,,-10.829350005963079
17935,2018-11-16,667001,SIPHAT,2.64,2.63,2.63,2.63,2.63,2.63,50,1,131.5,-86.87497738238848
17936,2018-11-16,140070,SPDIT - SICAF,9.45,0.0,0.0,9.45,0.0,0.0,0,0,,296.0489568723457
17937,2018-11-16,664001,STEQ,9.07,0.0,0.0,9.07,0.0,0.0,0,0,,-10.829350005963079
17938,2018-11-16,410020,TUNINVEST-SICAR,6.4,0.0,0.0,6.4,0.0,0.0,0,0,,286.0456499940356
